source,source_label,target,target_label,relation,relation_label
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,data/price/3_135_000,3.135.000,co_gia,có giá
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/643_patch_panel_24_ports_cat6thanh_dau_noi_24_cong_cat6,Patch Panel 24 ports Cat6Thanh đấu nối 24 cổng Cat6,data/spec/643.0,"LS-PP-UC6-24P-WM
 Tên sản phẩm Patch panel 24 port Cat6
 Số cổng cắm 24 port (24 cổng cắm)
 Số lượng modules 4
 Màu s...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,data/price/1_227_000,1.227.000,co_gia,có giá
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,data/unit/bo,Bộ,co_don_vi_tinh,có đơn vị tính
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/644_color_fixed_doom_cameracamera_ban_cau_co_dinh,Color Fixed Doom CameraCamera bán cầu cố định,data/spec/644.0,"DS-2CD1347G2H-LIUF
Color Fixed Doom CameraCamera bán cầu cố định
Thông số kỹ thuật Camera IP Dome ColorVu 4.0 Megapix...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,data/price/48_730_000,48.730.000,co_gia,có giá
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/645_voice_evacuation_frame_4_zonebo_dieu_khien_am_thanh_4_vung,Voice Evacuation Frame 4 zoneBộ điều khiển âm thanh 4 vùng,data/spec/645.0,"VX-3004F
Tần số lấy mẫu âm thanh PCM : 48 kHz
Số bit định lượng âm thanh: 16 bit
Mức đầu vào âm thanh: 0 dB (* 2)
Ngu...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,data/price/11_818_000,11.818.000,co_gia,có giá
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/646_digital_power_amplifier_module_150wmodule_tang_am_so_150w,Digital Power Amplifier Module 150WModule tăng âm số 150W,data/spec/646.0,"Mô-đun tăng âm số 150W: VX-015DA
Nguồn điện	31 V DC (dải hoạt động: 20 - 33 V DC)
Nguồn DC: cổng M4, khoảng cách giữa...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,data/price/10_140_000,10.140.000,co_gia,có giá
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/647_digital_power_amplifier_module_350wmodule_tang_am_so_350w,Digital Power Amplifier Module 350WModule tăng âm số 350W,data/spec/647.0,"Amply ITC Class-D T-350D
ModelT-350D
Ngõ ra kết nối loa 4-16Ω, 100V
Công suất350W
Dộ nhạy & trở kháng
MIC1, 2, 3, 4 m...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,data/price/7_600_000,7.600.000,co_gia,có giá
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/648_remote_microphoneban_goi,Remote MicrophoneBàn gọi,data/spec/648.0,"RM-2010
Ngõ vào	
Mic: 600Ω, 10mV, Không cân bằng
Line : 10KΩ, 775mV, Không cân bằng
Ngõ ra	Cân bằng
Tần số th...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,data/price/75_818_000,75.818.000,co_gia,có giá
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/649_power_supply_managerbo_dieu_khien_nguon,Power Supply ManagerBộ điều khiển nguồn,data/spec/649.0,"VX-3000DS
Nguồn điện	220-230 V AC, 50/60 Hz
Nguồn điện tiêu thụ	Tổng tối đa 2800 W (tại ngõ ra định mức sạc)
Tổng tối...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,data/price/13_025_620,13.025.620,co_gia,có giá
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/650_background_music_playerbo_phat_nhac_nen,Background music playerBộ phát nhạc nền,data/spec/650.0,"TOA/ TOA MD-200STU-EB
Xuất xứ: Việt Nam, Nhật Bản. Hãng sản xuất/Nhãn hiệu: TOA/ TOA MD-200STU-EB Nguồn điện 220 - 24...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,data/price/318_000,318.000,co_gia,có giá
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,data/appraisal_date/15_12_2025,15/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,data/certificate/405_2025_294_cttdg_vnvic,: 405/2025/294/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/651_ceiling_speakers_6wloa_am_tran_6w,Ceiling Speakers 6WLoa âm trần 6W,data/spec/651.0,"Loa âm trần 6W: TOA PC-658R
Công suất	6 W (100 V line), 3 W (70 V line)
Trở kháng	100 V line: 1.7 kΩ (6 W), 3.3 kΩ (3...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/652_wall_mount_speakers_6wloa_hop_gan_tuong_6w,Wall Mount Speakers 6WLoa hộp gắn tường 6W,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/652_wall_mount_speakers_6wloa_hop_gan_tuong_6w,Wall Mount Speakers 6WLoa hộp gắn tường 6W,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/652_wall_mount_speakers_6wloa_hop_gan_tuong_6w,Wall Mount Speakers 6WLoa hộp gắn tường 6W,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/652_wall_mount_speakers_6wloa_hop_gan_tuong_6w,Wall Mount Speakers 6WLoa hộp gắn tường 6W,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/652_wall_mount_speakers_6wloa_hop_gan_tuong_6w,Wall Mount Speakers 6WLoa hộp gắn tường 6W,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/652_wall_mount_speakers_6wloa_hop_gan_tuong_6w,Wall Mount Speakers 6WLoa hộp gắn tường 6W,data/price/682_000,682.000,co_gia,có giá
